36,0.963927856,0.036072144
102,0.963927856,0.036072144
104,0.963927856,0.036072144
121,0.963927856,0.036072144
24,0.962925852,0.037074148
25,0.962925852,0.037074148
26,0.962925852,0.037074148
27,0.962925852,0.037074148
28,0.962925852,0.037074148
35,0.962925852,0.037074148
37,0.962925852,0.037074148
49,0.962925852,0.037074148
53,0.962925852,0.037074148
58,0.962925852,0.037074148
59,0.962925852,0.037074148
60,0.962925852,0.037074148
62,0.962925852,0.037074148
63,0.962925852,0.037074148
64,0.962925852,0.037074148
75,0.962925852,0.037074148
79,0.962925852,0.037074148
81,0.962925852,0.037074148
82,0.962925852,0.037074148
83,0.962925852,0.037074148
95,0.962925852,0.037074148
96,0.962925852,0.037074148
97,0.962925852,0.037074148
101,0.962925852,0.037074148
114,0.962925852,0.037074148
115,0.962925852,0.037074148
116,0.962925852,0.037074148
117,0.962925852,0.037074148
118,0.962925852,0.037074148
119,0.962925852,0.037074148
120,0.962925852,0.037074148
122,0.962925852,0.037074148
123,0.962925852,0.037074148
125,0.962925852,0.037074148
126,0.962925852,0.037074148
127,0.962925852,0.037074148
128,0.962925852,0.037074148
129,0.962925852,0.037074148
130,0.962925852,0.037074148
131,0.962925852,0.037074148
132,0.962925852,0.037074148
133,0.962925852,0.037074148
134,0.962925852,0.037074148
135,0.962925852,0.037074148
136,0.962925852,0.037074148
137,0.962925852,0.037074148
138,0.962925852,0.037074148
139,0.962925852,0.037074148
140,0.962925852,0.037074148
141,0.962925852,0.037074148
142,0.962925852,0.037074148
143,0.962925852,0.037074148
144,0.962925852,0.037074148
145,0.962925852,0.037074148
146,0.962925852,0.037074148
147,0.962925852,0.037074148
148,0.962925852,0.037074148
149,0.962925852,0.037074148
150,0.962925852,0.037074148
151,0.962925852,0.037074148
152,0.962925852,0.037074148
153,0.962925852,0.037074148
154,0.962925852,0.037074148
155,0.962925852,0.037074148
156,0.962925852,0.037074148
157,0.962925852,0.037074148
158,0.962925852,0.037074148
159,0.962925852,0.037074148
160,0.962925852,0.037074148
161,0.962925852,0.037074148
162,0.962925852,0.037074148
163,0.962925852,0.037074148
164,0.962925852,0.037074148
165,0.962925852,0.037074148
166,0.962925852,0.037074148
167,0.962925852,0.037074148
168,0.962925852,0.037074148
169,0.962925852,0.037074148
170,0.962925852,0.037074148
171,0.962925852,0.037074148
172,0.962925852,0.037074148
173,0.962925852,0.037074148
174,0.962925852,0.037074148
175,0.962925852,0.037074148
176,0.962925852,0.037074148
177,0.962925852,0.037074148
178,0.962925852,0.037074148
179,0.962925852,0.037074148
180,0.962925852,0.037074148
181,0.962925852,0.037074148
182,0.962925852,0.037074148
0,0.961923848,0.038076152
15,0.961923848,0.038076152
16,0.961923848,0.038076152
17,0.961923848,0.038076152
18,0.961923848,0.038076152
19,0.961923848,0.038076152
20,0.961923848,0.038076152
21,0.961923848,0.038076152
22,0.961923848,0.038076152
23,0.961923848,0.038076152
29,0.961923848,0.038076152
30,0.961923848,0.038076152
31,0.961923848,0.038076152
32,0.961923848,0.038076152
33,0.961923848,0.038076152
34,0.961923848,0.038076152
38,0.961923848,0.038076152
39,0.961923848,0.038076152
40,0.961923848,0.038076152
41,0.961923848,0.038076152
42,0.961923848,0.038076152
43,0.961923848,0.038076152
44,0.961923848,0.038076152
45,0.961923848,0.038076152
46,0.961923848,0.038076152
50,0.961923848,0.038076152
51,0.961923848,0.038076152
54,0.961923848,0.038076152
61,0.961923848,0.038076152
65,0.961923848,0.038076152
66,0.961923848,0.038076152
67,0.961923848,0.038076152
68,0.961923848,0.038076152
69,0.961923848,0.038076152
70,0.961923848,0.038076152
72,0.961923848,0.038076152
73,0.961923848,0.038076152
80,0.961923848,0.038076152
84,0.961923848,0.038076152
85,0.961923848,0.038076152
86,0.961923848,0.038076152
87,0.961923848,0.038076152
88,0.961923848,0.038076152
90,0.961923848,0.038076152
91,0.961923848,0.038076152
92,0.961923848,0.038076152
94,0.961923848,0.038076152
98,0.961923848,0.038076152
99,0.961923848,0.038076152
103,0.961923848,0.038076152
105,0.961923848,0.038076152
106,0.961923848,0.038076152
107,0.961923848,0.038076152
110,0.961923848,0.038076152
111,0.961923848,0.038076152
112,0.961923848,0.038076152
113,0.961923848,0.038076152
124,0.961923848,0.038076152
5,0.960921844,0.039078156
6,0.960921844,0.039078156
7,0.960921844,0.039078156
8,0.960921844,0.039078156
10,0.960921844,0.039078156
11,0.960921844,0.039078156
12,0.960921844,0.039078156
13,0.960921844,0.039078156
14,0.960921844,0.039078156
47,0.960921844,0.039078156
48,0.960921844,0.039078156
52,0.960921844,0.039078156
57,0.960921844,0.039078156
71,0.960921844,0.039078156
74,0.960921844,0.039078156
76,0.960921844,0.039078156
77,0.960921844,0.039078156
78,0.960921844,0.039078156
89,0.960921844,0.039078156
93,0.960921844,0.039078156
4,0.95991984,0.04008016
9,0.95991984,0.04008016
55,0.95991984,0.04008016
100,0.95991984,0.04008016
108,0.95991984,0.04008016
109,0.95991984,0.04008016
1,0.958917836,0.041082164
3,0.958917836,0.041082164
56,0.958917836,0.041082164
2,0.957915832,0.042084168
